monthly_income,num_active_bnpl_plans,total_bnpl_amount,average_emi,bnpl_income_ratio,Financial_Stress,Emi_delayed
18262,2,31864,15932.0,0.8724126601686563,Risky,1
197331,0,0,0.0,0.0,Low Risk,0
87572,0,0,0.0,0.0,Low Risk,0
199544,1,3997,3997.0,0.02003066992743455,Low Risk,0
102858,2,12416,6208.0,0.06035505259678391,Low Risk,0
99667,0,0,0.0,0.0,Low Risk,0
145334,1,4605,4605.0,0.031685634469566654,Low Risk,0
196689,1,17994,17994.0,0.09148452633345026,Low Risk,0
164667,1,9637,9637.0,0.058524173027989825,Low Risk,0
90271,2,7294,3647.0,0.04040057161214565,Low Risk,0
57531,2,31418,15709.0,0.27305278893118495,Risky,1
143027,4,63544,15886.0,0.1110699378439036,Low Risk,0
60771,1,7673,7673.0,0.12626088101232497,Low Risk,0
81354,1,4729,4729.0,0.058128672222631954,Low Risk,0
144662,2,35842,17921.0,0.12388187637389224,Low Risk,0
110057,1,16773,16773.0,0.15240284579808644,Low Risk,0
53409,0,0,0.0,0.0,Low Risk,0
164457,2,19744,9872.0,0.06002784922502539,Low Risk,0
169368,1,19996,19996.0,0.11806244390912096,Low Risk,0
133566,2,6386,3193.0,0.02390578440621116,Low Risk,0
104152,3,59790,19930.0,0.19135494277594287,Low Risk,1
96238,0,0,0.0,0.0,Low Risk,0
185363,1,7546,7546.0,0.04070931091965495,Low Risk,0
27397,2,47031,23515.5,0.8583239040770887,Risky,1
72888,2,34420,17210.0,0.23611568433761387,Risky,1
77182,1,28974,28974.0,0.37539840895545595,Medium Risk,1
107476,0,0,0.0,0.0,Low Risk,0
174413,1,27284,27284.0,0.1564332933898276,Low Risk,0
90603,1,17728,17728.0,0.1956668101497743,Low Risk,1
192216,1,30895,30895.0,0.16073063636742,Low Risk,0
94360,0,0,0.0,0.0,Low Risk,0
28444,0,0,0.0,0.0,Low Risk,0
138662,1,12561,12561.0,0.0905871832225123,Low Risk,0
25974,4,46284,11571.0,0.4454839454839455,Medium Risk,1
127150,1,19864,19864.0,0.15622493118364136,Low Risk,0
184455,3,28770,9590.0,0.051991000515030764,Low Risk,0
109826,2,32342,16171.0,0.1472420009833737,Low Risk,0
112648,1,12598,12598.0,0.11183509693913785,Low Risk,0
149028,1,44166,44166.0,0.29636041549239067,Risky,1
154149,0,0,0.0,0.0,Low Risk,0
51490,1,20972,20972.0,0.40730238881336184,Medium Risk,1
70612,1,50804,50804.0,0.7194811080269643,Risky,1
51159,2,13046,6523.0,0.12750444692038546,Low Risk,0
54710,1,14025,14025.0,0.2563516724547615,Risky,1
128096,2,9526,4763.0,0.037183050212340744,Low Risk,0
122412,1,15756,15756.0,0.12871287128712872,Low Risk,0
21458,4,43412,10853.0,0.5057787305433871,Medium Risk,1
55477,2,2030,1015.0,0.018295870360690015,Low Risk,0
47222,2,10820,5410.0,0.1145652450129177,Low Risk,0
33320,0,0,0.0,0.0,Low Risk,0
109154,1,12270,12270.0,0.11240998955604009,Low Risk,0
163424,4,79904,19976.0,0.12223418836890543,Low Risk,0
129560,0,0,0.0,0.0,Low Risk,0
149275,1,24696,24696.0,0.1654396248534584,Low Risk,0
54267,0,0,0.0,0.0,Low Risk,0
52941,1,36604,36604.0,0.6914111935928675,Risky,1
97809,2,32364,16182.0,0.1654448977087998,Low Risk,0
92186,1,4343,4343.0,0.04711127503091576,Low Risk,0
45984,1,39740,39740.0,0.864213639526792,Risky,1
188013,5,58845,11769.0,0.0625967353321313,Low Risk,0
198755,2,35312,17656.0,0.08883298533370229,Low Risk,0
15801,1,1819,1819.0,0.11511929624707297,Low Risk,0
121538,0,0,0.0,0.0,Low Risk,0
127201,2,28296,14148.0,0.11122554067971163,Low Risk,0
156041,0,0,0.0,0.0,Low Risk,0
50969,2,34804,17402.0,0.34142321803449155,Medium Risk,1
178521,2,8078,4039.0,0.022624789240481512,Low Risk,0
106679,0,0,0.0,0.0,Low Risk,0
171777,3,53958,17986.0,0.10470551936522351,Low Risk,0
43363,1,16071,16071.0,0.3706155016949934,Medium Risk,1
156044,1,15121,15121.0,0.09690215580220964,Low Risk,0
126023,1,18894,18894.0,0.1499250136879776,Low Risk,0
102948,2,4716,2358.0,0.022904767455414383,Low Risk,0
29855,1,18998,18998.0,0.6363423212192263,Risky,1
182241,2,14262,7131.0,0.03912950433766277,Low Risk,0
165641,3,16425,5475.0,0.03305341068938246,Low Risk,0
140074,2,4382,2191.0,0.01564173222725131,Low Risk,0
194578,1,47121,47121.0,0.24217023507282426,Risky,1
171810,0,0,0.0,0.0,Low Risk,0
152844,3,23439,7813.0,0.051117479259898985,Low Risk,0
105410,2,35834,17917.0,0.169974385731904,Low Risk,0
34731,1,12059,12059.0,0.3472114249517722,Medium Risk,1
156203,2,4414,2207.0,0.014129050018245489,Low Risk,0
81324,1,35904,35904.0,0.44149328611480004,Medium Risk,1
96720,1,2237,2237.0,0.02312861869313482,Low Risk,0
102193,1,16465,16465.0,0.16111671053790377,Low Risk,0
100192,2,29884,14942.0,0.14913366336633663,Low Risk,0
123073,2,49205,24602.5,0.19990168436618916,Low Risk,1
22612,0,0,0.0,0.0,Low Risk,0
66644,2,35006,17503.0,0.2626342956605246,Risky,1
96741,4,47545,11886.25,0.12286672662056419,Low Risk,0
173403,3,51402,17134.0,0.09881028586587313,Low Risk,0
156167,2,159488,79744.0,0.5106328481689474,Medium Risk,1
117544,1,28516,28516.0,0.24259851630027904,Risky,1
33706,1,12684,12684.0,0.37631282264285293,Medium Risk,1
189588,2,34920,17460.0,0.09209443635673144,Low Risk,0
118602,2,26460,13230.0,0.11154955228410988,Low Risk,0
192982,2,31458,15729.0,0.08150501083002559,Low Risk,0
139746,1,19651,19651.0,0.14061940950009302,Low Risk,0
35431,2,20319,10159.5,0.28674042505150854,Risky,1
55088,2,9994,4997.0,0.09070941039790881,Low Risk,0
190207,2,16614,8307.0,0.043673471533644925,Low Risk,0
184087,3,30537,10179.0,0.05529450748830716,Low Risk,0
53677,1,4907,4907.0,0.09141718054287684,Low Risk,0
133104,2,44523,22261.5,0.16724891813919943,Low Risk,0
78001,2,43221,21610.5,0.2770541403315342,Risky,1
55931,2,35850,17925.0,0.3204841679927053,Medium Risk,1
87204,1,18368,18368.0,0.21063253979175267,Risky,1
60784,0,0,0.0,0.0,Low Risk,0
121305,1,13105,13105.0,0.10803346935410742,Low Risk,0
24921,3,19917,6639.0,0.26640182978211147,Risky,1
47328,3,3000,1000.0,0.021129141311697092,Low Risk,0
154931,2,40815,20407.5,0.1317199269352163,Low Risk,0
104506,1,31916,31916.0,0.3053987330870955,Medium Risk,1
138852,1,11701,11701.0,0.08426958200097946,Low Risk,0
41708,2,31940,15970.0,0.382900163038266,Medium Risk,1
33847,0,0,0.0,0.0,Low Risk,0
70989,2,35532,17766.0,0.2502641254278832,Risky,1
19922,3,54933,18311.0,0.9191346250376469,Risky,1
67335,2,89720,44860.0,0.6662211331402688,Risky,1
165453,1,15216,15216.0,0.09196569418505557,Low Risk,0
70673,2,10104,5052.0,0.07148415943854089,Low Risk,0
116531,1,29765,29765.0,0.25542559490607647,Risky,1
37948,0,0,0.0,0.0,Low Risk,0
107264,1,21520,21520.0,0.20062649164677804,Low Risk,1
81691,2,79075,39537.5,0.4839884442594655,Medium Risk,1
156154,2,29424,14712.0,0.0942146855027729,Low Risk,0
117781,1,20242,20242.0,0.171861335869113,Low Risk,0
99105,1,47085,47085.0,0.4751021643711215,Medium Risk,1
22086,2,4806,2403.0,0.10880195599022005,Low Risk,0
142818,3,28173,9391.0,0.06575501687462365,Low Risk,0
82853,2,6570,3285.0,0.039648534150845474,Low Risk,0
116925,2,19724,9862.0,0.08434466538379302,Low Risk,0
85027,1,8184,8184.0,0.09625177884671927,Low Risk,0
30916,2,24860,12430.0,0.40205718721697503,Medium Risk,1
30248,1,2249,2249.0,0.07435202327426607,Low Risk,0
39226,2,3756,1878.0,0.0478764085045633,Low Risk,0
171097,1,12543,12543.0,0.07330929238969708,Low Risk,0
63380,1,19907,19907.0,0.3140896181760808,Medium Risk,1
22848,1,17881,17881.0,0.7826067927170869,Risky,1
29274,2,34184,17092.0,0.5838628134180501,Medium Risk,1
69545,2,17404,8702.0,0.12512761521317134,Low Risk,0
130981,2,23336,11668.0,0.08908162252540444,Low Risk,0
181305,2,53766,26883.0,0.14827500620501366,Low Risk,0
31304,2,39696,19848.0,0.6340403782264248,Risky,1
41425,2,4932,2466.0,0.05952926976463488,Low Risk,0
125777,0,0,0.0,0.0,Low Risk,0
108464,1,1490,1490.0,0.013737276884496238,Low Risk,0
191062,2,38186,19093.0,0.09993091247867185,Low Risk,0
121748,0,0,0.0,0.0,Low Risk,0
31091,1,27498,27498.0,0.8844360104210222,Risky,1
134943,2,23806,11903.0,0.08820761358499514,Low Risk,0
146074,3,32034,10678.0,0.07309993564905459,Low Risk,0
65411,2,31770,15885.0,0.2428490620843589,Risky,1
110696,1,17581,17581.0,0.1588223603382236,Low Risk,0
86309,1,21452,21452.0,0.24854881877903812,Risky,1
197792,2,38194,19097.0,0.09655092218087688,Low Risk,0
161109,2,21080,10540.0,0.06542154690302839,Low Risk,0
82421,2,27306,13653.0,0.1656495310661118,Low Risk,0
55612,3,41262,13754.0,0.24732072214629935,Risky,1
28450,3,14532,4844.0,0.17026362038664322,Low Risk,0
132026,1,18660,18660.0,0.14133579749443292,Low Risk,0
108293,1,1241,1241.0,0.011459651131652092,Low Risk,0
134498,2,39494,19747.0,0.14682002706359945,Low Risk,0
120475,2,36232,18116.0,0.1503714463581656,Low Risk,0
43314,1,1134,1134.0,0.026180911483584986,Low Risk,0
66883,2,14504,7252.0,0.10842815065113706,Low Risk,0
102086,1,33948,33948.0,0.33254314989322725,Medium Risk,1
116291,2,40895,20447.5,0.17583045979482506,Low Risk,0
24967,2,5020,2510.0,0.100532703168182,Low Risk,0
58220,4,56180,14045.0,0.24124012366884232,Risky,1
185491,2,11024,5512.0,0.02971572744769288,Low Risk,0
71131,0,0,0.0,0.0,Low Risk,0
43876,1,19027,19027.0,0.43365393381347433,Medium Risk,1
116448,0,0,0.0,0.0,Low Risk,0
64228,2,52955,26477.5,0.41224232421996637,Medium Risk,1
89495,1,21484,21484.0,0.24005810380468182,Risky,1
43261,4,22055,5513.75,0.12745313330713576,Low Risk,0
121601,0,0,0.0,0.0,Low Risk,0
76260,1,6696,6696.0,0.08780487804878048,Low Risk,0
149418,1,44289,44289.0,0.296410071075774,Risky,1
71176,0,0,0.0,0.0,Low Risk,0
67300,2,22950,11475.0,0.17050520059435365,Low Risk,0
48012,2,20280,10140.0,0.21119720069982503,Risky,1
181465,3,57498,19166.0,0.10561816328217563,Low Risk,0
117153,2,46095,23047.5,0.1967299172876495,Low Risk,1
171629,0,0,0.0,0.0,Low Risk,0
88273,1,7426,7426.0,0.08412538375267635,Low Risk,0
121637,2,17812,8906.0,0.0732178531203499,Low Risk,0
163348,1,29766,29766.0,0.18222445331439627,Low Risk,0
22310,0,0,0.0,0.0,Low Risk,0
181239,2,55083,27541.5,0.15196232598943935,Low Risk,0
137013,3,44748,14916.0,0.10886558209804909,Low Risk,0
196693,1,11173,11173.0,0.056804258412856586,Low Risk,0
156964,2,10008,5004.0,0.03187992151066486,Low Risk,0
91733,2,35932,17966.0,0.1958510023655609,Low Risk,1
182214,1,16701,16701.0,0.09165596496427278,Low Risk,0
187687,0,0,0.0,0.0,Low Risk,0
94071,2,13398,6699.0,0.07121216953152407,Low Risk,0
187074,1,6363,6363.0,0.03401327816799769,Low Risk,0
137611,1,8332,8332.0,0.06054748530277376,Low Risk,0
85658,1,1779,1779.0,0.020768638072334165,Low Risk,0
142571,3,57069,19023.0,0.13342825679836712,Low Risk,0
145381,1,15583,15583.0,0.10718732158947868,Low Risk,0
54994,2,29775,14887.5,0.2707113503291268,Risky,1
131912,2,18796,9398.0,0.07124446600764146,Low Risk,0
179797,2,16498,8249.0,0.0458795196805286,Low Risk,0
71565,2,39836,19918.0,0.2783204080206805,Risky,1
164277,2,48936,24468.0,0.14894355265801054,Low Risk,0
140882,1,14207,14207.0,0.10084325889751707,Low Risk,0
157667,3,7338,2446.0,0.015513709273341917,Low Risk,0
102566,1,1951,1951.0,0.019021898094885244,Low Risk,0
36329,2,5434,2717.0,0.07478873627129841,Low Risk,0
83187,0,0,0.0,0.0,Low Risk,0
123237,1,65908,65908.0,0.5348069167538969,Medium Risk,1
84619,4,51768,12942.0,0.15294437419492077,Low Risk,0
23749,2,26500,13250.0,0.5579182281359215,Medium Risk,1
176855,2,32816,16408.0,0.09277656837522263,Low Risk,0
75645,1,11346,11346.0,0.14999008526670632,Low Risk,0
68175,1,15428,15428.0,0.2262999633296663,Risky,1
163395,2,27020,13510.0,0.0826830686373512,Low Risk,0
65762,2,42348,21174.0,0.3219792585383656,Medium Risk,1
79222,1,29132,29132.0,0.3677261366792053,Medium Risk,1
180565,1,17268,17268.0,0.09563315149669094,Low Risk,0
27213,3,7011,2337.0,0.08587807297982582,Low Risk,0
112367,2,23374,11687.0,0.1040074043090943,Low Risk,0
193002,1,7826,7826.0,0.040548802603081836,Low Risk,0
173785,2,13334,6667.0,0.03836349512328452,Low Risk,0
122157,0,0,0.0,0.0,Low Risk,0
94944,2,18026,9013.0,0.09492964273677115,Low Risk,0
37369,3,12132,4044.0,0.1082180416923118,Low Risk,0
194000,0,0,0.0,0.0,Low Risk,0
34510,1,16934,16934.0,0.49069834830483916,Medium Risk,1
27120,1,22012,22012.0,0.8116519174041298,Risky,1
114847,1,15123,15123.0,0.1316795388647505,Low Risk,0
113575,1,2889,2889.0,0.02543693594541052,Low Risk,0
144269,2,66546,33273.0,0.23063166723273884,Risky,1
20295,0,0,0.0,0.0,Low Risk,0
42328,1,19513,19513.0,0.460995085995086,Medium Risk,1
99629,1,10698,10698.0,0.10737837376667436,Low Risk,0
139034,3,46449,15483.0,0.11136124976624423,Low Risk,0
125901,2,91875,45937.5,0.36487001691805465,Medium Risk,1
190885,0,0,0.0,0.0,Low Risk,0
192443,2,11180,5590.0,0.029047562135281615,Low Risk,0
123241,1,7866,7866.0,0.06382616174811954,Low Risk,0
62598,0,0,0.0,0.0,Low Risk,0
87258,2,17763,8881.5,0.10178436361135941,Low Risk,0
55969,1,19865,19865.0,0.354928621201022,Medium Risk,1
182984,1,14345,14345.0,0.07839483233506754,Low Risk,0
184446,1,19508,19508.0,0.10576537306311874,Low Risk,0
77784,2,14498,7249.0,0.09319397305358429,Low Risk,0
195954,1,1793,1793.0,0.009150106657684967,Low Risk,0
144994,0,0,0.0,0.0,Low Risk,0
49416,2,33054,16527.0,0.33444633317144246,Medium Risk,1
66310,1,26202,26202.0,0.395144020509727,Medium Risk,1
95758,3,44166,14722.0,0.1537417239290712,Low Risk,0
158435,0,0,0.0,0.0,Low Risk,0
190635,2,10352,5176.0,0.02715136255147271,Low Risk,0
45628,2,35844,17922.0,0.3927851319365302,Medium Risk,1
61246,2,12508,6254.0,0.10211279103941481,Low Risk,0
104110,1,29566,29566.0,0.28398808952069926,Risky,1
86688,1,2732,2732.0,0.03151531930601698,Low Risk,0
80548,1,65900,65900.0,0.8181457019416993,Risky,1
26162,3,61265,20421.67,0.7805851999082638,Risky,1
102858,2,7256,3628.0,0.03527192828948648,Low Risk,0
88535,1,16070,16070.0,0.1815101372338623,Low Risk,0
153291,1,4372,4372.0,0.028520917731634603,Low Risk,0
149693,0,0,0.0,0.0,Low Risk,0
133371,2,53709,26854.5,0.20135186809726252,Low Risk,1
104792,2,23476,11738.0,0.11201236735628674,Low Risk,0
190505,2,12082,6041.0,0.031710453793863676,Low Risk,0
96718,2,17518,8759.0,0.09056225314832812,Low Risk,0
51558,0,0,0.0,0.0,Low Risk,0
161731,1,5030,5030.0,0.031101025777371068,Low Risk,0
49413,1,9327,9327.0,0.18875599538582963,Low Risk,0
25435,5,90880,18176.0,0.7146058580695891,Risky,1
102794,1,28466,28466.0,0.276922777594023,Risky,1
108823,2,8806,4403.0,0.04046019683339,Low Risk,0
173696,1,8207,8207.0,0.04724921702284451,Low Risk,0
129634,2,20476,10238.0,0.07897619451687057,Low Risk,0
143701,2,58933,29466.5,0.205054244577282,Low Risk,1
72745,0,0,0.0,0.0,Low Risk,0
197877,1,93750,93750.0,0.47377916584544943,Medium Risk,1
158588,1,3614,3614.0,0.022788609478649077,Low Risk,0
170915,2,25046,12523.0,0.0732703390574262,Low Risk,0
174869,1,6678,6678.0,0.038188586885039656,Low Risk,0
96406,1,16571,16571.0,0.17188764184801775,Low Risk,0
24304,2,34182,17091.0,0.7032175773535221,Risky,1
140555,3,50598,16866.0,0.11999573120842374,Low Risk,0
159735,0,0,0.0,0.0,Low Risk,0
109488,0,0,0.0,0.0,Low Risk,0
90591,0,0,0.0,0.0,Low Risk,0
110044,1,18651,18651.0,0.16948675075424377,Low Risk,0
158748,3,29676,9892.0,0.062312596064202384,Low Risk,0
40192,1,11411,11411.0,0.2839122213375796,Risky,1
170794,1,1370,1370.0,0.008021359064135742,Low Risk,0
134304,2,49542,24771.0,0.18443977841315226,Low Risk,0
150797,2,12518,6259.0,0.041506130758569466,Low Risk,0
103207,3,45348,15116.0,0.14646293371573635,Low Risk,0
31365,2,20362,10181.0,0.32459748126893034,Medium Risk,1
80792,1,5660,5660.0,0.07005644123180513,Low Risk,0
175974,2,12114,6057.0,0.034419857478945756,Low Risk,0
134641,2,31868,15934.0,0.11834433790598703,Low Risk,0
147267,2,5240,2620.0,0.017790815321830418,Low Risk,0
49012,1,16772,16772.0,0.3422019097363911,Medium Risk,1
157487,1,5893,5893.0,0.037418961565081565,Low Risk,0
185606,1,5856,5856.0,0.031550704179821774,Low Risk,0
47161,2,69852,34926.0,0.7405695383897712,Risky,1
17402,2,26848,13424.0,0.7714055855648776,Risky,1
78190,0,0,0.0,0.0,Low Risk,0
198623,2,38492,19246.0,0.09689713678677696,Low Risk,0
28275,3,4854,1618.0,0.0572236958443855,Low Risk,0
174254,1,36686,36686.0,0.21053175249922526,Risky,1
129110,2,27342,13671.0,0.10588645341181938,Low Risk,0
80908,3,39564,13188.0,0.16299995056113117,Low Risk,0
17431,0,0,0.0,0.0,Low Risk,0
77175,3,55635,18545.0,0.24029802397149336,Risky,1
132472,1,44324,44324.0,0.3345914608370071,Medium Risk,1
76264,2,33334,16667.0,0.21854348054127767,Risky,1
128766,1,12593,12593.0,0.09779755525526924,Low Risk,0
178030,2,18320,9160.0,0.05145200247149357,Low Risk,0
147767,2,20582,10291.0,0.06964342512198259,Low Risk,0
134502,2,15396,7698.0,0.05723334968996743,Low Risk,0
196004,1,1844,1844.0,0.009407971265892533,Low Risk,0
147475,1,2263,2263.0,0.015344973724360061,Low Risk,0
184708,2,7868,3934.0,0.02129848192823267,Low Risk,0
25839,2,16348,8174.0,0.3163435117458106,Medium Risk,1
155302,2,11552,5776.0,0.03719205161556194,Low Risk,0
186304,2,45300,22650.0,0.12157548952250086,Low Risk,0
40651,0,0,0.0,0.0,Low Risk,0
112919,0,0,0.0,0.0,Low Risk,0
54963,2,26250,13125.0,0.23879700889689429,Risky,1
132776,1,14580,14580.0,0.10980900162680002,Low Risk,0
94198,2,29864,14932.0,0.15851716596955348,Low Risk,0
159811,2,23864,11932.0,0.07466319590015706,Low Risk,0
78294,3,58635,19545.0,0.24963598743198712,Risky,1
194428,1,10340,10340.0,0.05318164050445409,Low Risk,0
165492,1,79940,79940.0,0.48304449761922025,Medium Risk,1
104297,3,50499,16833.0,0.16139486274773004,Low Risk,0
183678,4,41328,10332.0,0.05625061248489204,Low Risk,0
184712,1,26620,26620.0,0.14411624583134827,Low Risk,0
59135,0,0,0.0,0.0,Low Risk,0
52067,2,36422,18211.0,0.34976088501354025,Medium Risk,1
32357,2,4406,2203.0,0.06808418580214483,Low Risk,0
53262,3,23394,7798.0,0.14640832112951072,Low Risk,0
73643,2,36456,18228.0,0.2475184335238923,Risky,1
167606,2,7942,3971.0,0.023692469243344512,Low Risk,0
106270,1,4536,4536.0,0.042683730121388916,Low Risk,0
178944,1,33904,33904.0,0.18946709585121602,Low Risk,0
84103,1,17470,17470.0,0.2077214843703554,Low Risk,1
101310,1,10821,10821.0,0.10681077879774949,Low Risk,0
52412,0,0,0.0,0.0,Low Risk,0
62734,1,30425,30425.0,0.48498421908375045,Medium Risk,1
102793,2,19990,9995.0,0.09723424746821281,Low Risk,0
92924,1,38330,38330.0,0.4124876242951229,Medium Risk,1
160800,1,17333,17333.0,0.10779228855721393,Low Risk,0
44545,4,38992,9748.0,0.21883488607026602,Risky,1
184771,1,12755,12755.0,0.06903139561944245,Low Risk,0
182893,2,11175,5587.5,0.03055064983350921,Low Risk,0
28746,2,11774,5887.0,0.2047937104292771,Low Risk,1
168817,2,29316,14658.0,0.08682774839026876,Low Risk,0
132408,4,24904,6226.0,0.04702132801643405,Low Risk,0
127143,1,3828,3828.0,0.030107831339515348,Low Risk,0
27856,2,39706,19853.0,0.7127010338885698,Risky,1
83049,2,57042,28521.0,0.34342376187551926,Medium Risk,1
73182,1,15239,15239.0,0.20823426525648384,Low Risk,1
148873,1,4278,4278.0,0.02873590241346651,Low Risk,0
185821,1,19422,19422.0,0.10451994123376798,Low Risk,0
70654,1,7470,7470.0,0.10572649814589408,Low Risk,0
70381,1,13766,13766.0,0.1955925604921783,Low Risk,1
73601,2,34566,17283.0,0.23482017907365388,Risky,1
161154,1,2387,2387.0,0.01481191903396751,Low Risk,0
160720,4,72100,18025.0,0.11215156794425087,Low Risk,0
180640,1,24630,24630.0,0.13634853852967227,Low Risk,0
22436,1,3148,3148.0,0.14031021572472813,Low Risk,0
101713,1,10913,10913.0,0.1072920865572739,Low Risk,0
172826,1,10210,10210.0,0.059076759283904046,Low Risk,0
75194,1,17592,17592.0,0.23395483682208687,Risky,1
39544,2,37836,18918.0,0.4784038033582844,Medium Risk,1
78295,0,0,0.0,0.0,Low Risk,0
158710,0,0,0.0,0.0,Low Risk,0
84409,3,26958,8986.0,0.10645784217322797,Low Risk,0
128759,1,19513,19513.0,0.15154668799850884,Low Risk,0
118134,3,28464,9488.0,0.08031557383987675,Low Risk,0
58988,2,15520,7760.0,0.131552180104428,Low Risk,0
117591,1,1010,1010.0,0.008589092702672824,Low Risk,0
144614,1,5880,5880.0,0.04065996376561052,Low Risk,0
72450,2,23692,11846.0,0.16350586611456178,Low Risk,0
150549,1,77450,77450.0,0.5144504447057104,Medium Risk,1
195467,4,72828,18207.0,0.0931461576634419,Low Risk,0
157245,0,0,0.0,0.0,Low Risk,0
184169,1,1312,1312.0,0.007123891643001808,Low Risk,0
157326,1,46026,46026.0,0.29255177148087413,Risky,1
20192,2,13968,6984.0,0.3458795562599049,Medium Risk,1
123154,2,35228,17614.0,0.143024181106582,Low Risk,0
43343,1,11864,11864.0,0.2737235539764206,Risky,1
84306,2,32692,16346.0,0.19388892842739544,Low Risk,1
126451,2,25292,12646.0,0.10000711738143629,Low Risk,0
73418,1,6384,6384.0,0.08695415293252336,Low Risk,0
15148,2,13230,6615.0,0.4366913123844732,Medium Risk,1
147826,3,11985,3995.0,0.027025015897068176,Low Risk,0
41745,5,70540,14108.0,0.33795664151395377,Medium Risk,1
87914,2,30814,15407.0,0.17525081329481085,Low Risk,0
75653,1,11534,11534.0,0.15245925475526417,Low Risk,0
93315,1,10682,10682.0,0.11447248566682741,Low Risk,0
46075,0,0,0.0,0.0,Low Risk,0
176769,1,3232,3232.0,0.01828374884736577,Low Risk,0
118107,0,0,0.0,0.0,Low Risk,0
157744,2,38576,19288.0,0.12227406430672481,Low Risk,0
182022,1,36392,36392.0,0.19993187636659304,Low Risk,1
26009,0,0,0.0,0.0,Low Risk,0
193168,2,5460,2730.0,0.014132775615008697,Low Risk,0
165616,3,22120,7373.33,0.044520638102598785,Low Risk,0
142769,3,9621,3207.0,0.022462859584363552,Low Risk,0
79610,2,29734,14867.0,0.1867478959929657,Low Risk,0
83122,2,21840,10920.0,0.13137316233969346,Low Risk,0
186153,2,33508,16754.0,0.09000123554280619,Low Risk,0
102228,0,0,0.0,0.0,Low Risk,0
87943,1,29412,29412.0,0.33444390116325345,Medium Risk,1
95770,2,30724,15362.0,0.16040513730813408,Low Risk,0
67726,2,42678,21339.0,0.3150784041579305,Medium Risk,1
168283,3,48436,16145.33,0.09594153895521235,Low Risk,0
175552,4,63560,15890.0,0.09051449143273788,Low Risk,0
72893,3,31242,10414.0,0.14286694195601773,Low Risk,0
192265,2,18663,9331.5,0.04853457467557798,Low Risk,0
76358,3,29010,9670.0,0.126640299641164,Low Risk,0
135457,2,30662,15331.0,0.1131798282849908,Low Risk,0
168189,2,24508,12254.0,0.07285851036631409,Low Risk,0
132928,0,0,0.0,0.0,Low Risk,0
73706,2,33166,16583.0,0.22498846769598133,Risky,1
70006,1,5100,5100.0,0.07285089849441477,Low Risk,0
60798,4,62260,15565.0,0.2560117109115431,Risky,1
92271,1,6233,6233.0,0.06755101819639973,Low Risk,0
45177,2,24894,12447.0,0.2755163025433296,Risky,1
143022,1,30072,30072.0,0.21026135839241517,Risky,1
145156,1,11998,11998.0,0.08265590123728954,Low Risk,0
97215,1,3099,3099.0,0.03187779663632156,Low Risk,0
58013,3,38913,12971.0,0.22358781652388257,Risky,1
111099,1,11381,11381.0,0.10244016597809161,Low Risk,0
68450,2,8961,4480.5,0.06545653761869978,Low Risk,0
194000,2,65040,32520.0,0.16762886597938145,Low Risk,0
137640,1,23938,23938.0,0.17391746585294973,Low Risk,0
107403,2,38667,19333.5,0.18000893829781292,Low Risk,0
191454,0,0,0.0,0.0,Low Risk,0
114290,2,33418,16709.0,0.14619826756496632,Low Risk,0
146832,2,5094,2547.0,0.017346355017979733,Low Risk,0
39142,2,35692,17846.0,0.4559296918910633,Medium Risk,1
122532,1,1513,1513.0,0.0123477948617504,Low Risk,0
163362,2,39864,19932.0,0.12201123884379476,Low Risk,0
146436,2,29100,14550.0,0.099360812914857,Low Risk,0
71921,1,6174,6174.0,0.08584419015308463,Low Risk,0
34797,1,4566,4566.0,0.1312182084662471,Low Risk,0
47535,0,0,0.0,0.0,Low Risk,0
61300,1,2471,2471.0,0.04030995106035889,Low Risk,0
62176,1,53163,53163.0,0.8550405301080803,Risky,1
31105,2,16102,8051.0,0.25883298505063496,Risky,1
188101,2,10176,5088.0,0.027049297983530125,Low Risk,0
161935,1,16729,16729.0,0.10330688239108284,Low Risk,0
156519,2,22874,11437.0,0.0730710009647391,Low Risk,0
111160,3,15204,5068.0,0.04559193954659949,Low Risk,0
100001,1,36510,36510.0,0.3650963490365096,Medium Risk,1
165714,2,8818,4409.0,0.02660608035531096,Low Risk,0
22928,0,0,0.0,0.0,Low Risk,0
63002,1,54976,54976.0,0.8726072188184502,Risky,1
99853,1,7647,7647.0,0.07658257638728931,Low Risk,0
129614,2,48255,24127.5,0.18614887280694986,Low Risk,0
94064,3,10863,3621.0,0.03849506718829733,Low Risk,0
134694,1,10587,10587.0,0.07860038309056083,Low Risk,0
159385,2,22698,11349.0,0.0712049440035135,Low Risk,0
53598,2,24000,12000.0,0.2238889510802642,Risky,1
64777,3,22197,7399.0,0.11422264075211881,Low Risk,0
131378,2,44778,22389.0,0.17041666032364627,Low Risk,0
157045,2,15984,7992.0,0.05088987232958706,Low Risk,0
137970,3,23469,7823.0,0.056700732043197796,Low Risk,0
181846,2,7377,3688.5,0.020283646602069882,Low Risk,0
150374,1,10860,10860.0,0.07221993163711812,Low Risk,0
168463,0,0,0.0,0.0,Low Risk,0
19611,2,33324,16662.0,0.849625210341135,Risky,1
160152,2,36990,18495.0,0.11548404016184624,Low Risk,0
95618,0,0,0.0,0.0,Low Risk,0
127945,3,40794,13598.0,0.10628004220563524,Low Risk,0
35874,1,10473,10473.0,0.29193845124602774,Risky,1
