user_id,age,monthly_income,orders_per_month,avg_order_amount,num_active_bnpl_plans,total_bnpl_amount,average_emi,total_monthly_emi,dti_ratio,bnpl_utilization_ratio,repayment_delay_count,last_payment_delay_days,on_time_repayment_rate,spending_volatility,impulse_purchase_count,risk_label
3126,50,77665,1,10576,1,10576,10576.0,10576.0,0.14,0.14,1,1,0.8,0.13,1,Medium
3127,41,166895,5,10564,2,52820,26410.0,52820.0,0.32,0.32,3,30,0.4,0.05,1,Risky
3128,56,20972,2,12105,2,24210,12105.0,24210.0,1.15,1.15,2,1,0.6,0.21,2,Risky
3129,51,30882,2,16765,1,33530,33530.0,33530.0,1.09,1.09,0,18,1.0,0.46,4,Risky
3130,45,169841,4,15793,3,63172,21057.33,63172.0,0.37,0.37,0,13,1.0,0.05,4,Medium
3131,54,40020,0,15921,0,0,0.0,0.0,0.0,0.0,0,26,1.0,0.22,2,Medium
3132,24,188820,1,8181,1,8181,8181.0,8181.0,0.04,0.04,0,17,1.0,0.15,1,Low
3133,21,117621,5,1044,0,5220,0.0,0.0,0.0,0.04,1,20,0.8,0.18,3,Medium
3134,54,100374,1,19469,1,19469,19469.0,19469.0,0.19,0.19,0,0,1.0,0.39,3,Risky
3135,18,59912,1,5511,1,5511,5511.0,5511.0,0.09,0.09,2,6,0.6,0.22,2,Medium
3136,18,27879,1,16421,1,16421,16421.0,16421.0,0.59,0.59,1,7,0.8,0.33,2,Risky
3137,37,48798,1,8775,1,8775,8775.0,8775.0,0.18,0.18,0,11,1.0,0.49,1,Risky
3138,36,122791,1,11707,1,11707,11707.0,11707.0,0.1,0.1,0,3,1.0,0.31,1,Risky
3139,46,192145,1,14372,1,14372,14372.0,14372.0,0.07,0.07,1,22,0.8,0.17,3,Medium
3140,27,90791,3,8948,2,26844,13422.0,26844.0,0.3,0.3,1,24,0.8,0.2,3,Medium
3141,35,81983,3,12079,1,36237,36237.0,36237.0,0.44,0.44,0,6,1.0,0.35,2,Risky
3142,45,189077,1,9216,1,9216,9216.0,9216.0,0.05,0.05,5,17,0.0,0.35,1,Risky
3143,52,148922,2,11006,0,22012,0.0,0.0,0.0,0.15,0,17,1.0,0.18,3,Medium
3144,48,174472,3,2225,1,6675,6675.0,6675.0,0.04,0.04,0,25,1.0,0.36,2,Risky
3145,44,26953,3,2248,3,6744,2248.0,6744.0,0.25,0.25,1,9,0.8,0.28,3,Medium
3146,28,121410,1,16869,1,16869,16869.0,16869.0,0.14,0.14,0,9,1.0,0.49,4,Risky
3147,55,140155,2,6698,2,13396,6698.0,13396.0,0.1,0.1,2,5,0.6,0.45,2,Risky
3148,22,169607,3,18966,1,56898,56898.0,56898.0,0.34,0.34,1,23,0.8,0.41,0,Risky
3149,25,96029,5,5848,0,29240,0.0,0.0,0.0,0.3,2,11,0.6,0.02,0,Medium
3150,51,19055,2,10905,2,21810,10905.0,21810.0,1.14,1.14,0,9,1.0,0.19,0,Risky
3151,29,53170,5,12783,2,63915,31957.5,63915.0,1.2,1.2,2,26,0.6,0.29,0,Risky
3152,55,114976,2,14388,2,28776,14388.0,28776.0,0.25,0.25,0,12,1.0,0.26,2,Medium
3153,18,43251,4,4138,1,16552,16552.0,16552.0,0.38,0.38,0,25,1.0,0.38,4,Risky
3154,48,150604,2,18901,2,37802,18901.0,37802.0,0.25,0.25,0,29,1.0,0.45,4,Risky
3155,21,150996,2,11924,2,23848,11924.0,23848.0,0.16,0.16,0,26,1.0,0.39,2,Risky
3156,22,63037,1,5642,1,5642,5642.0,5642.0,0.09,0.09,1,11,0.8,0.11,1,Medium
3157,47,107115,2,6196,1,12392,12392.0,12392.0,0.12,0.12,0,18,1.0,0.24,2,Medium
3158,41,92926,1,12155,0,12155,0.0,0.0,0.0,0.13,0,0,1.0,0.2,4,Medium
3159,20,85400,1,13055,1,13055,13055.0,13055.0,0.15,0.15,1,0,0.8,0.38,2,Risky
3160,28,114525,0,7198,0,0,0.0,0.0,0.0,0.0,1,10,0.8,0.45,3,Risky
3161,21,116164,2,9072,1,18144,18144.0,18144.0,0.16,0.16,1,17,0.8,0.14,2,Medium
3162,43,156774,5,16965,2,84825,42412.5,84825.0,0.54,0.54,1,25,0.8,0.24,3,Risky
3163,44,121732,3,10688,2,32064,16032.0,32064.0,0.26,0.26,0,21,1.0,0.37,2,Risky
3164,44,30385,1,12919,0,12919,0.0,0.0,0.0,0.43,0,1,1.0,0.02,4,Low
3165,59,24336,2,10927,0,21854,0.0,0.0,0.0,0.9,0,5,1.0,0.48,1,Risky
3166,23,80421,2,15059,2,30118,15059.0,30118.0,0.37,0.37,1,15,0.8,0.4,5,Risky
3167,32,177297,2,15649,0,31298,0.0,0.0,0.0,0.18,1,26,0.8,0.27,2,Medium
3168,47,51021,3,18727,1,56181,56181.0,56181.0,1.1,1.1,0,0,1.0,0.39,2,Risky
3169,59,149854,6,6490,2,38940,19470.0,38940.0,0.26,0.26,1,8,0.8,0.42,4,Risky
3170,54,132369,3,17432,3,52296,17432.0,52296.0,0.4,0.4,0,27,1.0,0.25,4,Medium
3171,54,64111,3,6916,3,20748,6916.0,20748.0,0.32,0.32,1,14,0.8,0.22,5,Medium
3172,59,104402,3,19894,3,59682,19894.0,59682.0,0.57,0.57,1,15,0.8,0.42,0,Risky
3173,54,134774,1,12526,0,12526,0.0,0.0,0.0,0.09,0,13,1.0,0.43,1,Risky
3174,52,57719,2,2746,2,5492,2746.0,5492.0,0.1,0.1,2,6,0.6,0.06,2,Medium
3175,40,195109,2,9170,1,18340,18340.0,18340.0,0.09,0.09,2,0,0.6,0.45,4,Risky
3176,23,140695,0,1633,0,0,0.0,0.0,0.0,0.0,0,15,1.0,0.14,0,Low
3177,21,149585,2,13889,2,27778,13889.0,27778.0,0.19,0.19,0,8,1.0,0.33,1,Risky
3178,35,159407,3,17559,3,52677,17559.0,52677.0,0.33,0.33,0,28,1.0,0.35,1,Risky
3179,26,190212,2,16140,1,32280,32280.0,32280.0,0.17,0.17,0,24,1.0,0.14,2,Low
3180,46,119126,1,9152,1,9152,9152.0,9152.0,0.08,0.08,0,10,1.0,0.15,1,Medium
3181,30,92658,2,16718,2,33436,16718.0,33436.0,0.36,0.36,0,29,1.0,0.35,2,Risky
3182,34,180912,1,5392,1,5392,5392.0,5392.0,0.03,0.03,0,9,1.0,0.09,2,Low
3183,49,46007,2,6379,1,12758,12758.0,12758.0,0.28,0.28,0,10,1.0,0.43,2,Risky
3184,39,121833,0,9666,0,0,0.0,0.0,0.0,0.0,1,5,0.8,0.11,2,Medium
3185,21,133637,0,10838,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.18,0,Medium
3186,22,135721,4,2958,2,11832,5916.0,11832.0,0.09,0.09,0,17,1.0,0.13,0,Low
3187,54,108220,3,7679,2,23037,11518.5,23037.0,0.21,0.21,0,11,1.0,0.12,4,Low
3188,58,41393,0,16921,0,0,0.0,0.0,0.0,0.0,0,13,1.0,0.49,2,Risky
3189,30,72480,0,14348,0,0,0.0,0.0,0.0,0.0,1,7,0.8,0.13,0,Medium
3190,51,132243,3,8348,3,25044,8348.0,25044.0,0.19,0.19,0,24,1.0,0.29,2,Medium
3191,39,103290,2,6884,1,13768,13768.0,13768.0,0.13,0.13,5,3,0.0,0.37,2,Risky
3192,40,119263,4,13312,2,53248,26624.0,53248.0,0.45,0.45,0,17,1.0,0.02,3,Medium
3193,20,155179,4,9828,0,39312,0.0,0.0,0.0,0.25,1,30,0.8,0.44,0,Risky
3194,59,20993,1,4820,1,4820,4820.0,4820.0,0.23,0.23,3,20,0.4,0.08,1,Risky
3195,51,108650,0,5322,0,0,0.0,0.0,0.0,0.0,0,12,1.0,0.29,1,Medium
3196,49,132595,3,6467,3,19401,6467.0,19401.0,0.15,0.15,1,22,0.8,0.32,2,Risky
3197,38,67066,3,13325,3,39975,13325.0,39975.0,0.6,0.6,0,13,1.0,0.31,0,Risky
3198,38,126850,1,6502,1,6502,6502.0,6502.0,0.05,0.05,0,19,1.0,0.37,3,Risky
3199,28,57942,1,18588,1,18588,18588.0,18588.0,0.32,0.32,1,27,0.8,0.47,3,Risky
3200,56,31138,4,7449,1,29796,29796.0,29796.0,0.96,0.96,0,24,1.0,0.46,2,Risky
3201,21,133558,2,18587,2,37174,18587.0,37174.0,0.28,0.28,1,27,0.8,0.29,1,Medium
3202,18,190599,1,1982,1,1982,1982.0,1982.0,0.01,0.01,0,14,1.0,0.18,3,Medium
3203,45,24190,1,9923,0,9923,0.0,0.0,0.0,0.41,1,19,0.8,0.16,4,Medium
3204,41,107259,1,15989,1,15989,15989.0,15989.0,0.15,0.15,3,23,0.4,0.44,4,Risky
3205,52,93422,3,14429,2,43287,21643.5,43287.0,0.46,0.46,2,18,0.6,0.43,3,Risky
3206,30,97315,1,15396,1,15396,15396.0,15396.0,0.16,0.16,0,27,1.0,0.15,2,Low
3207,51,44086,2,11792,2,23584,11792.0,23584.0,0.53,0.53,0,13,1.0,0.08,1,Risky
3208,28,163394,2,6905,2,13810,6905.0,13810.0,0.08,0.08,5,11,0.0,0.43,1,Risky
3209,53,140604,1,5073,1,5073,5073.0,5073.0,0.04,0.04,1,21,0.8,0.3,3,Risky
3210,34,115814,2,3234,2,6468,3234.0,6468.0,0.06,0.06,0,14,1.0,0.16,0,Medium
3211,52,134324,1,16273,1,16273,16273.0,16273.0,0.12,0.12,0,5,1.0,0.31,1,Risky
3212,35,143921,0,8631,0,0,0.0,0.0,0.0,0.0,0,18,1.0,0.03,7,Low
3213,57,18435,0,18831,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.1,0,Low
3214,39,116505,5,13061,1,65305,65305.0,65305.0,0.56,0.56,0,5,1.0,0.27,3,Risky
3215,41,68331,1,17485,0,17485,0.0,0.0,0.0,0.26,0,22,1.0,0.27,3,Medium
3216,36,175014,0,12899,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.12,3,Low
3217,54,175131,5,14738,1,73690,73690.0,73690.0,0.42,0.42,3,25,0.4,0.49,4,Risky
3218,56,128457,2,11850,1,23700,23700.0,23700.0,0.18,0.18,1,10,0.8,0.21,5,Medium
3219,38,67389,2,17919,2,35838,17919.0,35838.0,0.53,0.53,0,0,1.0,0.35,2,Risky
3220,25,68014,3,19084,2,57252,28626.0,57252.0,0.84,0.84,0,27,1.0,0.13,1,Risky
3221,45,178898,2,8039,2,16078,8039.0,16078.0,0.09,0.09,1,21,0.8,0.21,1,Medium
3222,22,45297,0,8114,0,0,0.0,0.0,0.0,0.0,0,8,1.0,0.42,4,Risky
3223,34,58890,1,13411,0,13411,0.0,0.0,0.0,0.23,0,12,1.0,0.42,2,Risky
3224,54,36322,2,8469,1,16938,16938.0,16938.0,0.47,0.47,1,8,0.8,0.07,3,Medium
3225,53,50739,0,16003,0,0,0.0,0.0,0.0,0.0,0,14,1.0,0.18,1,Medium
3226,36,155791,0,7492,0,0,0.0,0.0,0.0,0.0,0,27,1.0,0.1,4,Low
3227,44,94553,0,5344,0,0,0.0,0.0,0.0,0.0,2,17,0.6,0.45,2,Risky
3228,51,23314,1,2971,1,2971,2971.0,2971.0,0.13,0.13,0,3,1.0,0.38,1,Risky
3229,28,108831,2,14582,2,29164,14582.0,29164.0,0.27,0.27,0,21,1.0,0.28,0,Medium
3230,29,90164,2,10644,0,21288,0.0,0.0,0.0,0.24,0,3,1.0,0.33,1,Risky
3231,38,122658,1,18096,1,18096,18096.0,18096.0,0.15,0.15,0,11,1.0,0.46,0,Risky
3232,28,92028,0,4655,0,0,0.0,0.0,0.0,0.0,2,8,0.6,0.15,1,Medium
3233,56,51113,3,16342,0,49026,0.0,0.0,0.0,0.96,2,30,0.6,0.01,1,Medium
3234,45,132174,3,13534,2,40602,20301.0,40602.0,0.31,0.31,1,17,0.8,0.01,1,Medium
3235,22,161429,3,13768,2,41304,20652.0,41304.0,0.26,0.26,2,25,0.6,0.02,4,Medium
3236,34,35365,1,7472,1,7472,7472.0,7472.0,0.21,0.21,0,5,1.0,0.06,2,Low
3237,37,54029,2,10640,2,21280,10640.0,21280.0,0.39,0.39,0,16,1.0,0.29,3,Medium
3238,58,16737,1,6124,0,6124,0.0,0.0,0.0,0.37,0,24,1.0,0.49,1,Risky
3239,29,146042,2,9650,2,19300,9650.0,19300.0,0.13,0.13,0,16,1.0,0.21,1,Medium
3240,23,100474,2,3843,1,7686,7686.0,7686.0,0.08,0.08,0,28,1.0,0.36,2,Risky
3241,34,93218,1,17976,1,17976,17976.0,17976.0,0.19,0.19,2,12,0.6,0.4,3,Risky
3242,36,173571,0,1497,0,0,0.0,0.0,0.0,0.0,0,11,1.0,0.4,0,Risky
3243,43,143692,0,3134,0,0,0.0,0.0,0.0,0.0,0,13,1.0,0.22,1,Medium
3244,49,192229,3,19833,1,59499,59499.0,59499.0,0.31,0.31,2,7,0.6,0.27,1,Medium
3245,23,143411,2,6412,2,12824,6412.0,12824.0,0.09,0.09,0,28,1.0,0.16,0,Medium
3246,53,187106,0,5292,0,0,0.0,0.0,0.0,0.0,4,14,0.2,0.34,0,Risky
3247,55,15294,1,1026,1,1026,1026.0,1026.0,0.07,0.07,0,8,1.0,0.19,1,Medium
3248,28,39596,0,13108,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.16,0,Medium
3249,50,113185,1,15470,1,15470,15470.0,15470.0,0.14,0.14,2,16,0.6,0.31,1,Risky
3250,41,26434,2,3253,0,6506,0.0,0.0,0.0,0.25,2,9,0.6,0.17,0,Medium
3251,40,73382,1,12490,1,12490,12490.0,12490.0,0.17,0.17,0,29,1.0,0.2,5,Medium
3252,32,53098,3,14379,3,43137,14379.0,43137.0,0.81,0.81,0,22,1.0,0.36,1,Risky
3253,44,19655,3,13649,3,40947,13649.0,40947.0,2.08,2.08,0,25,1.0,0.43,4,Risky
3254,28,98029,3,10475,3,31425,10475.0,31425.0,0.32,0.32,0,4,1.0,0.22,1,Medium
3255,34,61228,1,15993,0,15993,0.0,0.0,0.0,0.26,1,30,0.8,0.26,2,Medium
3256,31,18771,2,2086,1,4172,4172.0,4172.0,0.22,0.22,0,10,1.0,0.37,6,Risky
3257,44,89099,2,3015,2,6030,3015.0,6030.0,0.07,0.07,0,2,1.0,0.11,1,Low
3258,35,135811,1,10907,1,10907,10907.0,10907.0,0.08,0.08,2,24,0.6,0.21,4,Medium
3259,45,77257,1,8123,1,8123,8123.0,8123.0,0.11,0.11,4,1,0.2,0.41,1,Risky
3260,21,32558,0,14934,0,0,0.0,0.0,0.0,0.0,0,21,1.0,0.45,1,Risky
3261,24,73436,1,8084,0,8084,0.0,0.0,0.0,0.11,0,3,1.0,0.32,4,Risky
3262,52,122779,0,15248,0,0,0.0,0.0,0.0,0.0,0,20,1.0,0.2,2,Medium
3263,26,139891,1,5467,0,5467,0.0,0.0,0.0,0.04,1,1,0.8,0.3,5,Risky
3264,25,47376,0,3896,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.09,2,Low
3265,34,92924,3,11362,1,34086,34086.0,34086.0,0.37,0.37,0,8,1.0,0.01,0,Medium
3266,34,44332,3,10342,1,31026,31026.0,31026.0,0.7,0.7,0,2,1.0,0.04,2,Risky
3267,50,146001,3,18718,2,56154,28077.0,56154.0,0.38,0.38,0,5,1.0,0.05,4,Medium
3268,49,61737,1,18672,1,18672,18672.0,18672.0,0.3,0.3,0,30,1.0,0.11,3,Medium
3269,25,145912,0,9937,0,0,0.0,0.0,0.0,0.0,0,13,1.0,0.23,4,Medium
3270,36,104031,2,15623,2,31246,15623.0,31246.0,0.3,0.3,1,24,0.8,0.12,3,Medium
3271,55,198024,2,13707,0,27414,0.0,0.0,0.0,0.14,0,30,1.0,0.29,2,Medium
3272,20,35991,1,6928,1,6928,6928.0,6928.0,0.19,0.19,2,0,0.6,0.5,1,Risky
3273,22,42472,2,18081,1,36162,36162.0,36162.0,0.85,0.85,0,11,1.0,0.25,4,Risky
3274,30,74946,1,12226,1,12226,12226.0,12226.0,0.16,0.16,0,20,1.0,0.38,3,Risky
3275,48,172921,6,17858,1,107148,107148.0,107148.0,0.62,0.62,0,15,1.0,0.15,1,Risky
3276,33,16541,0,13168,0,0,0.0,0.0,0.0,0.0,0,19,1.0,0.48,5,Risky
3277,49,144237,0,15189,0,0,0.0,0.0,0.0,0.0,0,30,1.0,0.12,3,Low
3278,39,17765,1,7532,1,7532,7532.0,7532.0,0.42,0.42,0,18,1.0,0.3,0,Medium
3279,46,58074,3,9702,3,29106,9702.0,29106.0,0.5,0.5,0,17,1.0,0.49,2,Risky
3280,39,117795,1,11452,1,11452,11452.0,11452.0,0.1,0.1,0,13,1.0,0.4,3,Risky
3281,20,175355,2,6384,2,12768,6384.0,12768.0,0.07,0.07,1,2,0.8,0.5,0,Risky
3282,27,116387,3,18750,3,56250,18750.0,56250.0,0.48,0.48,2,13,0.6,0.19,0,Medium
3283,59,146841,1,18445,1,18445,18445.0,18445.0,0.13,0.13,0,16,1.0,0.04,4,Low
3284,38,163878,2,3307,1,6614,6614.0,6614.0,0.04,0.04,1,12,0.8,0.12,6,Medium
3285,33,17972,1,17691,1,17691,17691.0,17691.0,0.98,0.98,2,0,0.6,0.48,1,Risky
3286,29,164328,2,10188,1,20376,20376.0,20376.0,0.12,0.12,1,28,0.8,0.19,3,Medium
3287,19,118903,5,10321,0,51605,0.0,0.0,0.0,0.43,0,28,1.0,0.06,1,Low
3288,58,164725,0,1303,0,0,0.0,0.0,0.0,0.0,0,7,1.0,0.3,1,Medium
3289,41,118579,2,7486,0,14972,0.0,0.0,0.0,0.13,0,20,1.0,0.25,2,Medium
3290,52,54339,3,6566,3,19698,6566.0,19698.0,0.36,0.36,0,1,1.0,0.03,1,Medium
3291,47,171829,0,4891,0,0,0.0,0.0,0.0,0.0,0,18,1.0,0.23,3,Medium
3292,47,118376,1,10046,1,10046,10046.0,10046.0,0.08,0.08,0,14,1.0,0.32,3,Risky
3293,52,57399,4,6724,3,26896,8965.33,26896.0,0.47,0.47,0,13,1.0,0.12,2,Medium
3294,36,59013,1,16579,1,16579,16579.0,16579.0,0.28,0.28,0,13,1.0,0.06,1,Low
3295,25,160778,2,6350,2,12700,6350.0,12700.0,0.08,0.08,1,17,0.8,0.43,2,Risky
3296,43,184303,3,10009,3,30027,10009.0,30027.0,0.16,0.16,0,14,1.0,0.31,2,Risky
3297,57,42909,1,15025,1,15025,15025.0,15025.0,0.35,0.35,0,9,1.0,0.08,1,Medium
3298,24,172541,1,10164,1,10164,10164.0,10164.0,0.06,0.06,3,17,0.4,0.31,1,Risky
3299,47,147385,1,5133,1,5133,5133.0,5133.0,0.03,0.03,0,19,1.0,0.37,2,Risky
3300,24,153919,1,10370,1,10370,10370.0,10370.0,0.07,0.07,2,27,0.6,0.3,1,Medium
3301,20,196294,2,16862,1,33724,33724.0,33724.0,0.17,0.17,1,3,0.8,0.06,1,Medium
3302,18,156002,2,1104,2,2208,1104.0,2208.0,0.01,0.01,0,6,1.0,0.06,1,Low
3303,53,18285,0,15269,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.02,1,Low
3304,42,138637,3,9561,3,28683,9561.0,28683.0,0.21,0.21,0,8,1.0,0.12,3,Low
3305,54,50863,4,13389,3,53556,17852.0,53556.0,1.05,1.05,3,22,0.4,0.03,3,Risky
3306,18,162776,2,9855,2,19710,9855.0,19710.0,0.12,0.12,4,3,0.2,0.4,3,Risky
3307,32,164777,1,17360,1,17360,17360.0,17360.0,0.11,0.11,0,11,1.0,0.01,0,Low
3308,54,146627,0,18073,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.29,0,Medium
3309,30,36323,1,15214,0,15214,0.0,0.0,0.0,0.42,0,30,1.0,0.4,5,Risky
3310,57,85968,5,7743,1,38715,38715.0,38715.0,0.45,0.45,0,9,1.0,0.45,1,Risky
3311,25,68915,1,3588,1,3588,3588.0,3588.0,0.05,0.05,5,10,0.0,0.2,2,Risky
3312,22,124543,2,2535,2,5070,2535.0,5070.0,0.04,0.04,5,0,0.0,0.31,0,Risky
3313,26,156691,2,15698,2,31396,15698.0,31396.0,0.2,0.2,0,12,1.0,0.48,0,Risky
3314,18,123500,1,3028,1,3028,3028.0,3028.0,0.02,0.02,0,6,1.0,0.34,2,Risky
3315,53,167297,3,19240,3,57720,19240.0,57720.0,0.35,0.35,0,28,1.0,0.45,2,Risky
3316,52,126266,3,15947,2,47841,23920.5,47841.0,0.38,0.38,0,5,1.0,0.34,2,Risky
3317,19,41739,3,3769,2,11307,5653.5,11307.0,0.27,0.27,3,30,0.4,0.03,1,Risky
3318,57,193780,2,7486,2,14972,7486.0,14972.0,0.08,0.08,2,8,0.6,0.1,5,Medium
3319,40,143041,5,8241,1,41205,41205.0,41205.0,0.29,0.29,0,23,1.0,0.47,0,Risky
3320,26,68019,2,9135,0,18270,0.0,0.0,0.0,0.27,0,17,1.0,0.42,1,Risky
3321,51,22373,1,15173,0,15173,0.0,0.0,0.0,0.68,5,30,0.0,0.21,2,Risky
3322,31,181353,0,13667,0,0,0.0,0.0,0.0,0.0,1,26,0.8,0.08,2,Medium
3323,21,35187,1,14801,1,14801,14801.0,14801.0,0.42,0.42,0,2,1.0,0.08,1,Medium
3324,47,82863,2,10340,0,20680,0.0,0.0,0.0,0.25,0,12,1.0,0.45,6,Risky
3325,48,112927,1,15373,1,15373,15373.0,15373.0,0.14,0.14,0,2,1.0,0.08,0,Low
3326,55,99085,3,18164,1,54492,54492.0,54492.0,0.55,0.55,0,12,1.0,0.19,5,Risky
3327,28,132996,0,5405,0,0,0.0,0.0,0.0,0.0,0,29,1.0,0.45,2,Risky
3328,52,54220,1,3153,1,3153,3153.0,3153.0,0.06,0.06,0,27,1.0,0.02,1,Low
3329,25,145503,1,7296,1,7296,7296.0,7296.0,0.05,0.05,1,5,0.8,0.32,4,Risky
3330,20,22642,1,3583,1,3583,3583.0,3583.0,0.16,0.16,1,17,0.8,0.18,0,Medium
3331,31,94971,2,4043,2,8086,4043.0,8086.0,0.09,0.09,0,26,1.0,0.05,4,Low
3332,30,70556,2,13036,0,26072,0.0,0.0,0.0,0.37,0,1,1.0,0.28,5,Medium
3333,49,179832,1,18553,0,18553,0.0,0.0,0.0,0.1,1,19,0.8,0.24,4,Medium
3334,51,53192,1,8036,1,8036,8036.0,8036.0,0.15,0.15,0,16,1.0,0.05,3,Low
3335,36,150453,1,17036,1,17036,17036.0,17036.0,0.11,0.11,2,0,0.6,0.13,7,Medium
3336,55,165630,1,7726,1,7726,7726.0,7726.0,0.05,0.05,0,16,1.0,0.37,2,Risky
3337,33,45782,1,5022,1,5022,5022.0,5022.0,0.11,0.11,0,4,1.0,0.38,2,Risky
3338,19,19782,4,9392,1,37568,37568.0,37568.0,1.9,1.9,0,28,1.0,0.3,5,Risky
3339,57,165534,0,19274,0,0,0.0,0.0,0.0,0.0,1,8,0.8,0.06,1,Medium
3340,34,75030,1,11168,1,11168,11168.0,11168.0,0.15,0.15,0,3,1.0,0.43,3,Risky
3341,51,71411,2,16103,1,32206,32206.0,32206.0,0.45,0.45,3,13,0.4,0.09,0,Risky
3342,59,112469,2,13262,2,26524,13262.0,26524.0,0.24,0.24,1,7,0.8,0.36,2,Risky
3343,33,61950,1,14207,0,14207,0.0,0.0,0.0,0.23,2,22,0.6,0.02,2,Medium
3344,55,148595,3,7664,2,22992,11496.0,22992.0,0.15,0.15,4,12,0.2,0.17,1,Risky
3345,19,155749,1,4556,1,4556,4556.0,4556.0,0.03,0.03,0,5,1.0,0.24,1,Medium
3346,19,161161,3,8304,2,24912,12456.0,24912.0,0.15,0.15,0,13,1.0,0.01,5,Low
3347,43,150653,1,1365,1,1365,1365.0,1365.0,0.01,0.01,0,8,1.0,0.09,0,Low
3348,30,157979,0,16893,0,0,0.0,0.0,0.0,0.0,0,25,1.0,0.16,2,Medium
3349,48,151681,2,16866,1,33732,33732.0,33732.0,0.22,0.22,0,16,1.0,0.49,5,Risky
3350,51,197225,4,1656,1,6624,6624.0,6624.0,0.03,0.03,3,6,0.4,0.39,2,Risky
3351,56,65539,5,9352,4,46760,11690.0,46760.0,0.71,0.71,4,8,0.2,0.42,0,Risky
3352,20,190215,2,16096,2,32192,16096.0,32192.0,0.17,0.17,1,14,0.8,0.33,2,Risky
3353,25,37936,2,16447,0,32894,0.0,0.0,0.0,0.87,0,9,1.0,0.15,0,Low
3354,40,65182,0,17928,0,0,0.0,0.0,0.0,0.0,1,13,0.8,0.35,2,Risky
3355,31,126259,0,13046,0,0,0.0,0.0,0.0,0.0,1,15,0.8,0.34,0,Risky
3356,44,110042,3,7426,2,22278,11139.0,22278.0,0.2,0.2,0,28,1.0,0.3,1,Risky
3357,46,28163,3,2761,3,8283,2761.0,8283.0,0.29,0.29,0,29,1.0,0.15,1,Low
3358,56,192129,2,1956,1,3912,3912.0,3912.0,0.02,0.02,0,1,1.0,0.13,2,Low
3359,56,158609,1,9273,1,9273,9273.0,9273.0,0.06,0.06,0,30,1.0,0.17,2,Medium
3360,18,37419,3,18620,3,55860,18620.0,55860.0,1.49,1.49,0,28,1.0,0.16,0,Risky
3361,34,188650,2,15855,2,31710,15855.0,31710.0,0.17,0.17,1,3,0.8,0.04,1,Medium
3362,58,136211,3,17830,2,53490,26745.0,53490.0,0.39,0.39,0,20,1.0,0.4,4,Risky
3363,47,137762,1,19549,1,19549,19549.0,19549.0,0.14,0.14,3,30,0.4,0.18,1,Risky
3364,30,15834,3,19003,1,57009,57009.0,57009.0,3.6,3.6,2,14,0.6,0.35,1,Risky
3365,38,47214,4,19177,3,76708,25569.33,76708.0,1.62,1.62,0,10,1.0,0.14,3,Risky
3366,36,17413,2,14036,1,28072,28072.0,28072.0,1.61,1.61,0,20,1.0,0.3,0,Risky
3367,36,24505,1,10365,1,10365,10365.0,10365.0,0.42,0.42,1,10,0.8,0.02,3,Medium
3368,42,117802,1,7005,1,7005,7005.0,7005.0,0.06,0.06,0,28,1.0,0.05,4,Low
3369,39,148177,0,14844,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.18,3,Medium
3370,48,143303,3,1645,1,4935,4935.0,4935.0,0.03,0.03,0,25,1.0,0.13,1,Low
3371,34,129897,5,1378,1,6890,6890.0,6890.0,0.05,0.05,5,23,0.0,0.18,3,Risky
3372,40,73408,3,8109,3,24327,8109.0,24327.0,0.33,0.33,0,12,1.0,0.47,2,Risky
3373,49,183751,0,12925,0,0,0.0,0.0,0.0,0.0,0,15,1.0,0.04,3,Low
3374,27,131908,0,18524,0,0,0.0,0.0,0.0,0.0,0,8,1.0,0.23,4,Medium
3375,27,94731,3,15911,1,47733,47733.0,47733.0,0.5,0.5,1,20,0.8,0.1,3,Risky
3376,53,80131,2,18045,2,36090,18045.0,36090.0,0.45,0.45,0,1,1.0,0.18,1,Medium
3377,25,79280,0,14163,0,0,0.0,0.0,0.0,0.0,1,1,0.8,0.34,2,Risky
3378,37,30762,1,1387,1,1387,1387.0,1387.0,0.05,0.05,0,4,1.0,0.49,0,Risky
3379,49,132798,1,11111,1,11111,11111.0,11111.0,0.08,0.08,2,30,0.6,0.35,2,Risky
3380,31,131854,3,13683,0,41049,0.0,0.0,0.0,0.31,1,4,0.8,0.44,0,Risky
3381,45,73703,5,15310,4,76550,19137.5,76550.0,1.04,1.04,0,4,1.0,0.07,3,Risky
3382,41,78079,3,16209,2,48627,24313.5,48627.0,0.62,0.62,2,13,0.6,0.09,1,Risky
3383,32,36577,3,3771,2,11313,5656.5,11313.0,0.31,0.31,1,5,0.8,0.44,4,Risky
3384,39,16214,1,5169,0,5169,0.0,0.0,0.0,0.32,1,27,0.8,0.3,2,Risky
3385,47,101339,1,11055,0,11055,0.0,0.0,0.0,0.11,0,15,1.0,0.4,3,Risky
